SMILES,PubChem_IUPAC_Name,PubChem_Formula,PubChem_Mass,PubChem_Title,PubChem_Description,ChEMBL_ID,ChEMBL_Name,ChEMBL_Formula,ChEMBL_Weight,ChEMBL_Type,ChEMBL_Phase,ChEMBL_Mechanism,ChEMBL_Target,LD50_studies,LC50_studies,other_tox_studies
S(=O)(=O)(N(C[C@@H](O)[C@@H](NC(=O)O[C@H]1CCOC1)Cc1ccccc1)CC(C)C)c1ccc(N)cc1,"[(3S)-oxolan-3-yl] N-[(2S,3R)-4-[(4-aminophenyl)sulfonyl-(2-methylpropyl)amino]-3-hydroxy-1-phenylbutan-2-yl]carbamate",C25H35N3O6S,505.22465702,Amprenavir,,CHEMBL116,AMPRENAVIR,C25H35N3O6S,505.64,Small molecule,4.0,Human immunodeficiency virus type 1 protease inhibitor,,0.0,0.0,0.0
S(=O)(=O)(Nc1cc(OC)c(Nc2c3c(nc4c2cccc4)cccc3)cc1)C,N-[4-(acridin-9-ylamino)-3-methoxyphenyl]methanesulfonamide,C21H19N3O3S,393.11471265,Amsacrine,,CHEMBL43,AMSACRINE,C21H19N3O3S,393.47,Small molecule,4.0,DNA topoisomerase II inhibitor,,0.0,0.0,0.0
O[C@@H](CNCCCCc1ccc(O)cc1)c1cc(O)c(O)cc1,"4-[(1R)-1-hydroxy-2-[4-(4-hydroxyphenyl)butylamino]ethyl]benzene-1,2-diol",C18H23NO4,317.16270821,Arbutamine,,CHEMBL1200385,ARBUTAMINE HYDROCHLORIDE,C18H24ClNO4,353.85,Small molecule,4.0,,,,,
S(=O)(=O)(N[C@H](C(=O)N1[C@H](C[C@@H](CC1)C)C(=O)O)CCCN=C(N)N)c1c2NC[C@H](Cc2ccc1)C,"(2R,4R)-1-[(2S)-5-(diaminomethylideneamino)-2-[[(3S)-3-methyl-1,2,3,4-tetrahydroquinolin-8-yl]sulfonylamino]pentanoyl]-4-methylpiperidine-2-carboxylic acid",C23H36N6O5S,508.24678944,21S-Argatroban,,CHEMBL59461,,C23H36N6O5S,508.65,Small molecule,,,,0.0,0.0,0.0
Clc1c(N2CCN(CC2)CCCCOc2cc3NC(=O)CCc3cc2)cccc1Cl,"7-[4-[4-(2,3-dichlorophenyl)piperazin-1-yl]butoxy]-3,4-dihydro-1H-quinolin-2-one",C23H27Cl2N3O2,447.1480325,Aripiprazole,,CHEMBL1112,ARIPIPRAZOLE,C23H27Cl2N3O2,448.39,Small molecule,4.0,Dopamine D2 receptor partial agonist,,0.0,0.0,0.0
O[C@H]([C@@H](NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)Cc1ccccc1)CN(NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)Cc1ccc(cc1)c1ncccc1,"methyl N-[(2S)-1-[2-[(2S,3S)-2-hydroxy-3-[[(2S)-2-(methoxycarbonylamino)-3,3-dimethylbutanoyl]amino]-4-phenylbutyl]-2-[(4-pyridin-2-ylphenyl)methyl]hydrazinyl]-3,3-dimethyl-1-oxobutan-2-yl]carbamate",C38H52N6O7,704.38974802,Atazanavir,,CHEMBL1163,ATAZANAVIR,C38H52N6O7,704.87,Small molecule,4.0,,,0.0,0.0,0.0
O(C[C@@H](O)CNC(C)C)c1ccc(cc1)CC(=O)N,2-[4-[(2S)-2-hydroxy-3-(propan-2-ylamino)propoxy]phenyl]acetamide,C14H22N2O3,266.16304257,Esatenolol,,CHEMBL24,ATENOLOL,C14H22N2O3,266.34,Small molecule,4.0,Beta-1 adrenergic receptor antagonist,,0.0,0.0,0.0
Clc1ccc([C@H]2CC[C@@H](CC2)C2=C(O)c3c(C(=O)C2=O)cccc3)cc1,"3-[4-(4-chlorophenyl)cyclohexyl]-4-hydroxynaphthalene-1,2-dione",C22H19ClO3,366.1022722,Atovaquone,,CHEMBL222334,,C22H19ClO3,366.84,Small molecule,,,,0.0,0.0,0.0
O(c1cc2[C@H]([N+](CCc2cc1OC)(CCC(=O)OCCCCCOC(=O)CC[N+]1([C@@H](c2c(CC1)cc(OC)c(OC)c2)Cc1cc(OC)c(OC)cc1)C)C)Cc1cc(OC)c(OC)cc1)C,"5-[3-[(1R)-1-[(3,4-dimethoxyphenyl)methyl]-6,7-dimethoxy-2-methyl-3,4-dihydro-1H-isoquinolin-2-ium-2-yl]propanoyloxy]pentyl 3-[(1R)-1-[(3,4-dimethoxyphenyl)methyl]-6,7-dimethoxy-2-methyl-3,4-dihydro-1H-isoquinolin-2-ium-2-yl]propanoate",C53H72N2O12+2,928.50852574,"5-[3-[(1R)-1-[(3,4-dimethoxyphenyl)methyl]-6,7-dimethoxy-2-methyl-3,4-dihydro-1H-isoquinolin-2-ium-2-yl]propanoyloxy]pentyl 3-[(1R)-1-[(3,4-dimethoxyphenyl)methyl]-6,7-dimethoxy-2-methyl-3,4-dihydro-1H-isoquinolin-2-ium-2-yl]propanoate",,CHEMBL264974,,C65H82N2O18S2,1243.50,Small molecule,,,,,,
Clc1nc(NC(C)C)nc(NCC)n1,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",C8H14ClN5,215.0937732,Atrazine,,CHEMBL15063,ATRAZINE,C8H14ClN5,215.69,Small molecule,,,,0.0,0.0,0.0
O([C@H]1C[C@@H]2N([C@@H](CC2)C1)C)C(=O)[C@@H](c1ccccc1)CO,"[(1S,5R)-8-methyl-8-azabicyclo[3.2.1]octan-3-yl] (2S)-3-hydroxy-2-phenylpropanoate",C17H23NO3,289.16779360,Hyoscyamine,,,,,,,,,,0.0,0.0,0.0
O1[C@@H]([C@@H](O)[C@@H](O)[C@@H]1n1c(=O)nc(nc1)N)CO,"4-amino-1-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-1,3,5-triazin-2-one",C8H12N4O5,244.08076950,Azacitidine,,CHEMBL301216,,C8H12N4O5,244.21,Small molecule,,,,0.0,0.0,0.0
Cl[C@@]12[C@H]([C@H]3[C@@]([C@](O)([C@H](C3)C)C(=O)CO)(C[C@@H]1O)C)CCC1=CC(=O)C=C[C@]21C,"(8S,9R,10S,11S,13S,14S,16S,17R)-9-chloro-11,17-dihydroxy-17-(2-hydroxyacetyl)-10,13,16-trimethyl-6,7,8,11,12,14,15,16-octahydrocyclopenta[a]phenanthren-3-one",C22H29ClO5,408.1703517,Beclomethasone,,CHEMBL67130,,C22H29ClO5,408.92,Small molecule,,,,,,
O=C1N(c2c(CC[C@@H]1N[C@@H](CCc1ccccc1)C(=O)OCC)cccc2)CC(=O)O,"2-[(3S)-3-[[(2S)-1-ethoxy-1-oxo-4-phenylbutan-2-yl]amino]-2-oxo-4,5-dihydro-3H-1-benzazepin-1-yl]acetic acid",C24H28N2O5,424.19982200,Benazepril,,CHEMBL838,BENAZEPRIL,C24H28N2O5,424.50,Small molecule,4.0,,,0.0,0.0,0.0
ClCCN(c1cc2nc(n(c2cc1)C)CCCC(=O)O)CCCl,4-[5-[bis(2-chloroethyl)amino]-1-methylbenzimidazol-2-yl]butanoic acid,C16H21Cl2N3O2,357.1010823,Bendamustine,,CHEMBL487253,BENDAMUSTINE,C16H21Cl2N3O2,358.27,Small molecule,4.0,,,0.0,0.0,0.0
S1(=O)(=O)N[C@@H](Nc2c1cc(S(=O)(=O)N)c(c2)C(F)(F)F)Cc1ccccc1,"(3R)-3-benzyl-1,1-dioxo-6-(trifluoromethyl)-3,4-dihydro-2H-1lambda6,2,4-benzothiadiazine-7-sulfonamide",C15H14F3N3O4S2,421.03778277,(R)-Bendroflumethiazide,,CHEMBL1684,BENDROFLUMETHIAZIDE,C15H14F3N3O4S2,421.42,Small molecule,4.0,Thiazide-sensitive sodium-chloride cotransporter inhibitor,,,,
Clc1ccc(c2oc3c(n2)cc([C@@H](C)C(=O)O)cc3)cc1,"(2R)-2-[2-(4-chlorophenyl)-1,3-benzoxazol-5-yl]propanoic acid",C16H12ClNO3,301.0505709,(R)-(-)-benoxaprofen,,CHEMBL340978,BENOXAPROFEN,C16H12ClNO3,301.73,Small molecule,4.0,Arachidonate 12-lipoxygenase inhibitor,,,,
O(CCN(CC)CC)C(=O)c1cc(OCCCC)c(N)cc1,2-(diethylamino)ethyl 4-amino-3-butoxybenzoate,C17H28N2O3,308.20999276,Oxybuprocaine,,CHEMBL1200,BENOXINATE,C17H28N2O3,308.42,Small molecule,4.0,,,0.0,0.0,0.0
s1c2c(CCCC2)c2=C(NCC(=O)N=c12)c1ccccc1,"5-phenyl-1,3,6,7,8,9-hexahydro-[1]benzothiolo[2,3-e][1,4]diazepin-2-one",C17H16N2OS,296.09833431,Bentazepam,,,,,,,,,,0.0,0.0,0.0
O=C(Nc1ccc(cc1)C(=O)O)[C@@H](NC(=O)c1ccccc1)Cc1ccc(O)cc1,4-[[(2S)-2-benzamido-3-(4-hydroxyphenyl)propanoyl]amino]benzoic acid,C23H20N2O5,404.13722174,Bentiromide,,CHEMBL1200368,BENTIROMIDE,C23H20N2O5,404.42,Small molecule,4.0,,,0.0,0.0,0.0
Clc1cc(c2cc(Cl)c(/N=N/[C@@H](C(=O)Nc3ccccc3)C(=O)C)cc2)ccc1/N=N/[C@@H](C(=O)Nc1ccccc1)C(=O)C,,,,,,,,,,,,,,,,
OC(=O)c1ccccc1,benzoic acid,C7H6O2,122.036779430,Benzoic Acid,,CHEMBL541,BENZOIC ACID,C7H6O2,122.12,Small molecule,4.0,Unknown,,0.0,0.0,0.0
N([C@@H](Cc1ccccc1)C)(Cc1ccccc1)C,(2R)-N-benzyl-N-methyl-1-phenylpropan-2-amine,C17H21N,239.167399674,(R)-Benzphetamine,,CHEMBL3544906,BENZPHETAMINE HYDROCHLORIDE,C17H22ClN,275.82,Small molecule,4.0,Norepinephrine transporter releasing agent,,,,
O([C@H]1[C@@H](CN2[C@@H](C1)c1c(CC2)cc(OC)c(OC)c1)C(=O)N(CC)CC)C(=O)C,"[(2R,3R,11bS)-3-(diethylcarbamoyl)-9,10-dimethoxy-2,3,4,6,7,11b-hexahydro-1H-benzo[a]quinolizin-2-yl] acetate",C22H32N2O5,404.23112213,Quantril,,CHEMBL1200707,BENZQUINAMIDE HYDROCHLORIDE,C22H33ClN2O5,440.97,Small molecule,4.0,Dopamine D2 receptor modulator,,,,
Clc1c(S(=O)(=O)N)cc2S(=O)(=O)N=C(Nc2c1)CSCc1ccccc1,"3-(benzylsulfanylmethyl)-6-chloro-1,1-dioxo-4H-1lambda6,2,4-benzothiadiazine-7-sulfonamide",C15H14ClN3O4S3,430.9834972,Benzthiazide,,CHEMBL1201039,BENZTHIAZIDE,C15H14ClN3O4S3,431.95,Small molecule,4.0,Thiazide-sensitive sodium-chloride cotransporter inhibitor,,0.0,0.0,0.0
O(C[C@@H](N1CCCC1)CN(Cc1ccccc1)c1ccccc1)CC(C)C,N-benzyl-N-[(2S)-3-(2-methylpropoxy)-2-pyrrolidin-1-ylpropyl]aniline,C24H34N2O,366.267113712,"Bepridil, (S)-",,CHEMBL1008,BEPRIDIL,C24H34N2O,366.55,Small molecule,4.0,,,0.0,0.0,0.0
C1(CCCC(=C1/C=C/C(=C/C=C/C(=C/C=C/C=C(/C=C/C=C(/C=C/C1=C(CCCC1(C)C)C)\C)\C)/C)/C)C)(C)C,,,,,,CHEMBL1293,BETA CAROTENE,C40H56,536.89,Small molecule,4.0,,,,,
OC(=O)C[N+](C)(C)C,carboxymethyl(trimethyl)azanium,C5H12NO2+,118.086803626,"N,N,N-trimethylglycinium",,CHEMBL95889,BETAINE,C5H12NO2+,118.16,Small molecule,4.0,Betaine-homocysteine S-methyltransferase substrate,,0.0,0.0,0.0
O(CC1CC1)CCc1ccc(OC[C@@H](O)CNC(C)C)cc1,(2S)-1-[4-[2-(cyclopropylmethoxy)ethyl]phenoxy]-3-(propan-2-ylamino)propan-2-ol,C18H29NO3,307.21474379,Levobetaxolol,,CHEMBL423,BETAXOLOL,C18H29NO3,307.43,Small molecule,4.0,,,0.0,0.0,0.0
O([C@@H](C[N+](C)(C)C)C)C(=O)N,[(2R)-2-carbamoyloxypropyl]-trimethylazanium,C7H17N2O2+,161.129002789,(R)-Bethanechol,,CHEMBL1482,BETHANECHOL,C7H17N2O2+,161.22,Small molecule,4.0,,,,,
N(Cc1ccccc1)/C(=N/C)/NC,,,,,,CHEMBL1201260,BETHANIDINE,C10H15N3,177.25,Small molecule,4.0,,,,,
OC(=O)c1ccc(C(=C)c2cc3C(CCC(c3cc2C)(C)C)(C)C)cc1,"4-[1-(3,5,5,8,8-pentamethyl-6,7-dihydronaphthalen-2-yl)ethenyl]benzoic acid",C24H28O2,348.208930132,Bexarotene,,CHEMBL1023,BEXAROTENE,C24H28O2,348.49,Small molecule,4.0,Retinoid X receptor agonist,,0.0,0.0,0.0
Clc1ccc(C(=O)NCCc2ccc(OC(C)(C)C(=O)O)cc2)cc1,2-[4-[2-[(4-chlorobenzoyl)amino]ethyl]phenoxy]-2-methylpropanoic acid,C19H20ClNO4,361.1080858,Bezafibrate,,CHEMBL264374,BEZAFIBRATE,C19H20ClNO4,361.83,Small molecule,4.0,Peroxisome proliferator-activated receptor agonist,,0.0,0.0,0.0
S(=O)(=O)(C[C@](O)(C)C(=O)Nc1cc(c(cc1)C#N)C(F)(F)F)c1ccc(F)cc1,(2S)-N-[4-cyano-3-(trifluoromethyl)phenyl]-3-(4-fluorophenyl)sulfonyl-2-hydroxy-2-methylpropanamide,C18H14F4N2O4S,430.06104075,(S)-Bicalutamide,,CHEMBL409,BICALUTAMIDE,C18H14F4N2O4S,430.38,Small molecule,4.0,Androgen Receptor antagonist,,0.0,0.0,0.0
O[C@@H]1[C@@H]([C@H]([C@H](O)C1)/C=C/[C@@H](O)CCc1ccccc1)C/C=C\CCCC(=O)NCC,,,,,,CHEMBL1200963,BIMATOPROST,C25H37NO4,415.57,Small molecule,4.0,Prostanoid FP receptor agonist,,,,
O[C@@]([C@H]1[C@H]2C[C@@H](C1)C=C2)(CCN1CCCCC1)c1ccccc1,"(1R)-1-[(1S,2R,4S)-2-bicyclo[2.2.1]hept-5-enyl]-1-phenyl-3-piperidin-1-ylpropan-1-ol",C21H29NO,311.224914549,"(1R)-1-[(1S,2R,4S)-2-bicyclo[2.2.1]hept-5-enyl]-1-phenyl-3-piperidin-1-ylpropan-1-ol",,CHEMBL1101,BIPERIDEN,C21H29NO,311.47,Small molecule,4.0,,,0.0,0.0,0.0
O(C[C@@H](O)CNC(C)C)c1ccc(COCCOC(C)C)cc1,(2S)-1-(propan-2-ylamino)-3-[4-(2-propan-2-yloxyethoxymethyl)phenoxy]propan-2-ol,C18H31NO4,325.22530847,"Bisoprolol, (S)-",,CHEMBL645,BISOPROLOL,C18H31NO4,325.45,Small molecule,4.0,,,,,
O[C@@H](CNC(C)(C)C)c1cc(OC(=O)c2ccc(cc2)C)c(OC(=O)c2ccc(cc2)C)cc1,[4-[(1R)-2-(tert-butylamino)-1-hydroxyethyl]-2-(4-methylbenzoyl)oxyphenyl] 4-methylbenzoate,C28H31NO5,461.22022309,(R)-bitolterol,,CHEMBL1200405,BITOLTEROL MESYLATE,C29H35NO8S,557.67,Small molecule,4.0,Beta-2 adrenergic receptor agonist,,,,
O=C(N1[C@@H](CCC1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)[C@H]1N(CCC1)C(=O)[C@@H](NC(=O)[C@H]1N(CCC1)C(=O)[C@H](N)Cc1ccccc1)CCCNC(=N)N)CC(=O)N)CC(=O)O)Cc1ccccc1)CCC(=O)O)CCC(=O)O)[C@H](CC)C,"(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-1-[(2S,3S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[2-[[(2S)-4-amino-2-[[2-[[2-[[2-[[2-[[(2S)-1-[(2S)-2-[[(2S)-1-[(2R)-2-amino-3-phenylpropanoyl]pyrrolidine-2-carbonyl]amino]-5-carbamimidamidopentanoyl]pyrrolidine-2-carbonyl]amino]acetyl]amino]acetyl]amino]acetyl]amino]acetyl]amino]-4-oxobutanoyl]amino]acetyl]amino]-3-carboxypropanoyl]amino]-3-phenylpropanoyl]amino]-4-carboxybutanoyl]amino]-4-carboxybutanoyl]amino]-3-methylpentanoyl]pyrrolidine-2-carbonyl]amino]-4-carboxybutanoyl]amino]-4-carboxybutanoyl]amino]-3-(4-hydroxyphenyl)propanoyl]amino]-4-methylpentanoic acid",C98H138N24O33,2179.9891678,Bivalirudin,,,,,,,,,,0.0,0.0,0.0
O=C(N[C@H](CC(C)C)B(O)O)[C@H](NC(=O)c1nccnc1)Cc1ccccc1,[(1S)-3-methyl-1-[[(2R)-3-phenyl-2-(pyrazine-2-carbonylamino)propanoyl]amino]butyl]boronic acid,C19H25BN4O4,384.1968855,[(1S)-3-methyl-1-[[(2R)-3-phenyl-2-(pyrazine-2-carbonylamino)propanoyl]amino]butyl]boronic acid,,CHEMBL325041,BORTEZOMIB,C19H25BN4O4,384.25,Small molecule,4.0,26S proteosome inhibitor,,0.0,0.0,0.0
Brc1c(C[N+](CC)(C)C)cccc1,(2-bromophenyl)methyl-ethyl-dimethylazanium,C11H17BrN+,242.05444,Bretylium,,CHEMBL1095292,BRETYLIUM TOSYLATE,C18H24BrNO3S,414.37,Small molecule,4.0,Norepinephrine transporter substrate,,0.0,0.0,0.0
Brc1c(NC2=NCCN2)ccc2nccnc12,"5-bromo-N-(4,5-dihydro-1H-imidazol-2-yl)quinoxalin-6-amine",C11H10BrN5,291.01196,Brimonidine,,CHEMBL844,BRIMONIDINE,C11H10BrN5,292.14,Small molecule,4.0,,,0.0,0.0,0.0
S1[C@H]2N(C(=O)[C@H]2NC(=O)/C(=N/OCC(=O)O)/c2nc(sc2)N)C(=C(C1)C=C)C(=O)O,,,,,,CHEMBL427069,,C16H15N5O7S2,453.46,Small molecule,,,,,,
S1[C@H]2N(C(=O)[C@H]2NC(=O)/C(=N\OC)/c2nc(sc2)N)C(=C(C1)CSc1n(nnn1)C)C(=O)O,,,,,,CHEMBL84618,,C16H17N9O5S3,511.57,Small molecule,,,,,,
S1[C@H]2N(C(=O)[C@@]2(OC)NC(=O)CSCC#N)C(=C(C1)CSc1n(nnn1)C)C(=O)O,"(6R,7S)-7-[[2-(cyanomethylsulfanyl)acetyl]amino]-7-methoxy-3-[(1-methyltetrazol-5-yl)sulfanylmethyl]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid",C15H17N7O5S3,471.04533019,Cefmetazole,,CHEMBL313040,,C15H17N7O5S3,471.55,Small molecule,,,,0.0,0.0,0.0
S1[C@H]2N(C(=O)[C@H]2NC(=O)/C(=N\OC)/c2nc(sc2)N)C(=C(C1)CSc1sc(c(n1)C)CC(=O)O)C(=O)O,,,,,,CHEMBL1619431,,C20H20N6O7S4,584.68,Small molecule,,,,,,
S1[C@H]2N(C(=O)[C@H]2NC(=O)[C@H](O)c2ccccc2)C(=C(C1)CSc1n(nnn1)CS(=O)(=O)O)C(=O)O,"(6R,7R)-7-[[(2R)-2-hydroxy-2-phenylacetyl]amino]-8-oxo-3-[[1-(sulfomethyl)tetrazol-5-yl]sulfanylmethyl]-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid",C18H18N6O8S3,542.03482507,Cefonicid,,CHEMBL1601,CEFONICID,C18H18N6O8S3,542.58,Small molecule,4.0,,,0.0,0.0,0.0
S1[C@H]2N(C(=O)[C@H]2NC(=O)[C@H](NC(=O)N2CCN(C(=O)C2=O)CC)c2ccc(O)cc2)C(=C(C1)CSc1n(nnn1)C)C(=O)O,"(6R,7R)-7-[[(2R)-2-[(4-ethyl-2,3-dioxopiperazine-1-carbonyl)amino]-2-(4-hydroxyphenyl)acetyl]amino]-3-[(1-methyltetrazol-5-yl)sulfanylmethyl]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid",C25H27N9O8S2,645.14240120,Cefoperazone,,CHEMBL507674,CEFOPERAZONE,C25H27N9O8S2,645.68,Small molecule,4.0,,,0.0,0.0,0.0
S1[C@H]2N(C(=O)[C@H]2NC(=O)Cc2c(CN)cccc2)C(=C(C1)CSc1n(nnn1)CC(=O)O)C(=O)O,"(6R,7R)-7-[[2-[2-(aminomethyl)phenyl]acetyl]amino]-3-[[1-(carboxymethyl)tetrazol-5-yl]sulfanylmethyl]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid",C20H21N7O6S2,519.09947376,Ceforanide,,CHEMBL1201046,CEFORANIDE,C20H21N7O6S2,519.57,Small molecule,4.0,Bacterial penicillin-binding protein inhibitor,,0.0,0.0,0.0
S1[C@@H]2N(C(=O)[C@@H]2NC(=O)/C(=N\OC)/c2nc(sc2)N)C(=C(C1)COC(=O)C)C(=O)O,,,,,,CHEMBL102,,C16H17N5O7S2,455.47,Small molecule,,,,,,
S1[C@H]2N(C(=O)[C@@]2(OC)NC(=O)[C@H]2S/C(=C(/C(=O)N)\C(=O)O)/S2)C(=C(C1)CSc1n(nnn1)C)C(=O)O,,,,,,CHEMBL474579,CEFOTETAN,C17H17N7O8S4,575.63,Small molecule,4.0,,,,,
S1[C@H]2N(C(=O)[C@H]2NC(=O)Cc2nc(sc2)N)C(=C(C1)CSc1n(nnn1)CCN(C)C)C(=O)O,"(6R,7R)-7-[[2-(2-amino-1,3-thiazol-4-yl)acetyl]amino]-3-[[1-[2-(dimethylamino)ethyl]tetrazol-5-yl]sulfanylmethyl]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid",C18H23N9O4S3,525.10351377,Cefotiam,,CHEMBL1296,CEFOTIAM,C18H23N9O4S3,525.64,Small molecule,4.0,,,0.0,0.0,0.0
N(Cc1ccc(C(C)(C)C)cc1)(Cc1c2c(ccc1)cccc2)C,1-(4-tert-butylphenyl)-N-methyl-N-(naphthalen-1-ylmethyl)methanamine,C23H27N,317.214349865,Butenafine,,CHEMBL990,BUTENAFINE,C23H27N,317.48,Small molecule,4.0,,,0.0,0.0,0.0
Clc1c(S[C@@H](CCc2ccc(Cl)cc2)Cn2ccnc2)c(Cl)ccc1,"1-[(2S)-4-(4-chlorophenyl)-2-(2,6-dichlorophenyl)sulfanylbutyl]imidazole",C19H17Cl3N2S,410.017803,(S)-butoconazole,,CHEMBL1295,BUTOCONAZOLE,C19H17Cl3N2S,411.79,Small molecule,4.0,,,,,
O[C@@]12[C@@]3(CCN([C@H]1Cc1c3cc(O)cc1)CC1CCC1)CCCC2,"(1R,9S,10S)-17-(cyclobutylmethyl)-17-azatetracyclo[7.5.3.01,10.02,7]heptadeca-2(7),3,5-triene-4,10-diol",C21H29NO2,327.219829168,"(1R,9S,10S)-17-(cyclobutylmethyl)-17-azatetracyclo[7.5.3.01,10.02,7]heptadeca-2(7),3,5-triene-4,10-diol",,CHEMBL33986,BUTORPHANOL,C21H29NO2,327.47,Small molecule,4.0,,,,,
O=c1n(c(=O)n(c2ncn(c12)C)C)C,"1,3,7-trimethylpurine-2,6-dione",C8H10N4O2,194.08037557,Caffeine,,CHEMBL113,CAFFEINE,C8H10N4O2,194.19,Small molecule,4.0,Adenosine receptor antagonist,,0.0,0.0,0.0
OC(CCC[C@H]([C@@H]1[C@@]2([C@@H](CC1)/C(=C/C=C\1/C[C@@H](O)CCC1=C)/CCC2)C)C)(C)C,,,,,,CHEMBL1040,CALCIFEDIOL ANHYDROUS,C27H44O2,400.65,Small molecule,4.0,,,,,
O[C@@H](C1CC1)/C=C/[C@H]([C@@H]1[C@@]2([C@@H](CC1)/C(=C/C=C\1/C[C@@H](O)C[C@H](O)C1=C)/CCC2)C)C,,,,,,CHEMBL1200666,CALCIPOTRIENE,C27H40O3,412.61,Small molecule,4.0,Vitamin D receptor agonist,,,,
OC(CCC[C@H]([C@@H]1[C@@]2([C@@H](CC1)/C(=C/C=C\1/C[C@@H](O)C[C@H](O)C1=C)/CCC2)C)C)(C)C,,,,,,CHEMBL36592,,C27H44O3,416.65,Small molecule,,,,,,
O=C1[C@@]2(C([C@@H](CC2)C1)(C)C)C,"(1S,4S)-1,7,7-trimethylbicyclo[2.2.1]heptan-2-one",C10H16O,152.120115130,(-)-Camphor,,CHEMBL15768,,C10H16O,152.24,Small molecule,,,,0.0,0.0,0.0
O(C1CCCCC1)C(=O)O[C@@H](OC(=O)c1c2n(Cc3ccc(cc3)c3c(cccc3)c3n[nH]nn3)c(OCC)nc2ccc1)C,[(1R)-1-cyclohexyloxycarbonyloxyethyl] 2-ethoxy-3-[[4-[2-(2H-tetrazol-5-yl)phenyl]phenyl]methyl]benzimidazole-4-carboxylate,C33H34N6O6,610.25398283,Candesartan-cilexetil,,CHEMBL1014,CANDESARTAN CILEXETIL,C33H34N6O6,610.67,Small molecule,4.0,Type-1 angiotensin II receptor antagonist,,,,
Fc1cn([C@@H]2O[C@@H]([C@@H](O)[C@H]2O)C)c(=O)nc1NC(=O)OCCCCC,"pentyl N-[1-[(2R,3R,4S,5R)-3,4-dihydroxy-5-methyloxolan-2-yl]-5-fluoro-2-oxopyrimidin-4-yl]carbamate",C15H22FN3O6,359.14926359,Capecitabine,,CHEMBL144071,,C15H22FN3O6,359.35,Small molecule,,,,0.0,0.0,0.0
O=C1NCCCCC1,azepan-2-one,C6H11NO,113.084063974,Caprolactam,,CHEMBL276218,CAPROLACTAM,C6H11NO,113.16,Small molecule,,,,0.0,0.0,0.0
ClC(Cl)(SN1C(=O)[C@H]2[C@@H](CC=CC2)C1=O)C(Cl)Cl,"(3aR,7aR)-2-(1,1,2,2-tetrachloroethylsulfanyl)-3a,4,7,7a-tetrahydroisoindole-1,3-dione",C10H9Cl4NO2S,348.907860,"(3aR,7aR)-2-(1,1,2,2-tetrachloroethylsulfanyl)-3a,4,7,7a-tetrahydroisoindole-1,3-dione",,CHEMBL1893263,,C10H9Cl4NO2S,349.07,Small molecule,,,,,,
O(CC[N+](C)(C)C)C(=O)N,2-carbamoyloxyethyl(trimethyl)azanium,C6H15N2O2+,147.113352725,Carbamoylcholine,,CHEMBL14,CARBACHOL,C6H15ClN2O2,182.65,Small molecule,4.0,Muscarinic acetylcholine receptor M3 agonist,,0.0,0.0,0.0
S1[C@H]2N([C@H](C1(C)C)C(=O)O)C(=O)[C@H]2NC(=O)[C@@H](c1ccccc1)C(=O)O,"(2S,5R,6R)-6-[[(2R)-2-carboxy-2-phenylacetyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",C17H18N2O6S,378.08855747,"(2S,5R,6R)-6-[[(2R)-2-carboxy-2-phenylacetyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",,CHEMBL1214,CARBENICILLIN,C17H18N2O6S,378.41,Small molecule,4.0,,,,,
S=c1n(ccn1C(=O)OCC)C,ethyl 3-methyl-2-sulfanylideneimidazole-1-carboxylate,C7H10N2O2S,186.04629874,Carbimazole,,CHEMBL508102,CARBIMAZOLE,C7H10N2O2S,186.24,Small molecule,4.0,Thyroid peroxidase inhibitor,,0.0,0.0,0.0
Clc1ccc([C@H](OCCN(C)C)c2ncccc2)cc1,"2-[(S)-(4-chlorophenyl)-pyridin-2-ylmethoxy]-N,N-dimethylethanamine",C16H19ClN2O,290.1185909,Rotoxamine,,CHEMBL864,CARBINOXAMINE,C16H19ClN2O,290.79,Small molecule,4.0,,,0.0,0.0,0.0
